Date;VTP index [Eurocent/kWh];VTP index incl. (+2%) [Eurocent/kWh];VTP index incl. (-2%) [Eurocent/kWh];Balancing energy price min. (incl. shipping costs) [Eurocent/kWh];Balancing energy price max. (incl. shipping costs) [Eurocent/kWh];Portion�of shipping costs purchasing [Eurocent/kWh];Portion�of shipping costs selling [Eurocent/kWh];Price for neg. compensation energy [Eurocent/kWh];Price for pos. compensation energy [Eurocent/kWh];Price for neg. compensation energy [Euro/MWh];Price for pos. compensation energy [Euro/MWh]
30.03.2016;12.261;12.506;12.016;0.0000;12.950;0.0000;0.0000;12.016;12.950;120.160;129.500
31.03.2016;12.326;12.573;12.079;0.0000;0.0000;0.0000;0.0000;12.079;12.573;120.790;125.730
01.04.2016;12.274;12.519;12.029;;;;;12.029;12.519;120.290;125.190
02.04.2016;11.931;12.170;11.692;;;;;11.692;12.170;116.920;121.700
03.04.2016;11.755;11.990;11.520;10.000;;;0.0000;10.000;11.990;100.000;119.900
04.04.2016;11.609;11.841;11.377;10.250;;;;10.250;11.841;102.500;118.410
05.04.2016;11.625;11.858;11.393;10.825;13.975;0.0000;;10.825;13.975;108.250;139.750
06.04.2016;11.616;11.848;11.384;;13.475;0.0000;;11.384;13.475;113.840;134.750
07.04.2016;11.559;11.790;11.328;;;;;11.328;11.790;113.280;117.900
08.04.2016;11.492;11.722;11.262;;12.339;0.0839;;11.262;12.339;112.620;123.390
09.04.2016;11.385;11.613;11.157;;12.075;;;11.157;12.075;111.570;120.750
10.04.2016;11.206;11.430;10.982;10.150;12.039;0.0839;0.0000;10.150;12.039;101.500;120.390
11.04.2016;11.353;11.580;11.126;;;;;11.126;11.580;111.260;115.800
12.04.2016;11.400;11.628;11.172;;12.089;0.0839;;11.172;12.089;111.720;120.890
13.04.2016;11.512;11.742;11.282;;11.950;;;11.282;11.950;112.820;119.500
14.04.2016;11.472;11.701;11.243;10.850;12.439;0.0839;;10.850;12.439;108.500;124.390
15.04.2016;11.550;11.781;11.319;;12.439;0.0839;;11.319;12.439;113.190;124.390
16.04.2016;11.566;11.797;11.335;;11.925;;;11.335;11.925;113.350;119.250
17.04.2016;11.602;11.834;11.370;;12.364;0.0839;;11.370;12.364;113.700;123.640
18.04.2016;11.874;12.111;11.637;;12.625;0.0000;;11.637;12.625;116.370;126.250
19.04.2016;11.762;11.997;11.527;;12.639;0.0839;;11.527;12.639;115.270;126.390
20.04.2016;11.985;12.225;11.745;;12.814;0.0839;;11.745;12.814;117.450;128.140
21.04.2016;12.184;12.428;11.940;;;;;11.940;12.428;119.400;124.280
22.04.2016;12.690;12.944;12.436;;;;;12.436;12.944;124.360;129.440
23.04.2016;12.984;13.244;12.724;12.125;;;;12.125;13.244;121.250;132.440
24.04.2016;13.096;13.358;12.834;;;;;12.834;13.358;128.340;133.580
25.04.2016;13.292;13.558;13.026;13.350;;;;13.026;13.558;130.260;135.580
26.04.2016;13.748;14.023;13.473;;;;;13.473;14.023;134.730;140.230
27.04.2016;14.408;14.696;14.120;13.400;15.339;0.0839;0.0000;13.400;15.339;134.000;153.390
28.04.2016;14.618;14.910;14.326;13.775;;;;13.775;14.910;137.750;149.100
29.04.2016;13.238;13.503;12.973;10.175;13.989;0.0839;0.0000;10.175;13.989;101.750;139.890
30.04.2016;13.049;13.310;12.788;0.5575;;;0.0000;0.5575;13.310;55.750;133.100
01.05.2016;12.827;13.084;12.570;10.600;0.0000;0.0000;0.0000;10.600;13.084;106.000;130.840
02.05.2016;12.978;13.238;12.718;11.000;0.0000;0.0000;0.0000;11.000;13.238;110.000;132.380
03.05.2016;12.717;12.971;12.463;11.000;0.0000;0.0000;0.0000;11.000;12.971;110.000;129.710
04.05.2016;12.345;12.592;12.098;0.0000;0.0000;0.0000;0.0000;12.098;12.592;120.980;125.920
05.05.2016;12.410;12.658;12.162;11.800;0.0000;0.0000;0.0000;11.800;12.658;118.000;126.580
06.05.2016;12.570;12.821;12.319;10.500;0.0000;0.0000;0.0000;10.500;12.821;105.000;128.210
07.05.2016;12.518;12.768;12.268;10.625;0.0000;0.0000;0.0000;10.625;12.768;106.250;127.680
08.05.2016;12.630;12.883;12.377;11.000;0.0000;0.0000;0.0000;11.000;12.883;110.000;128.830
09.05.2016;12.525;12.776;12.275;11.000;0.0000;0.0000;0.0000;11.000;12.776;110.000;127.760
10.05.2016;13.075;13.337;12.814;11.600;0.0000;0.0000;0.0000;11.600;13.337;116.000;133.370
11.05.2016;12.752;13.007;12.497;11.650;0.0000;0.0000;0.0000;11.650;13.007;116.500;130.070
12.05.2016;12.913;13.171;12.655;0.0000;0.0000;0.0000;0.0000;12.655;13.171;126.550;131.710
13.05.2016;13.130;13.393;12.867;10.550;0.0000;0.0000;0.0000;10.550;13.393;105.500;133.930
14.05.2016;12.831;13.088;12.574;10.975;0.0000;0.0000;0.0000;10.975;13.088;109.750;130.880
15.05.2016;12.795;13.051;12.539;10.000;0.0000;0.0000;0.0000;10.000;13.051;100.000;130.510
16.05.2016;12.881;13.139;12.623;10.600;0.0000;0.0000;0.0000;10.600;13.139;106.000;131.390
17.05.2016;13.059;13.320;12.798;12.225;0.0000;0.0000;0.0000;12.225;13.320;122.250;133.200
18.05.2016;12.901;13.159;12.643;11.500;0.0000;0.0000;0.0000;11.500;13.159;115.000;131.590
19.05.2016;12.911;13.169;12.653;11.150;0.0000;0.0000;0.0000;11.150;13.169;111.500;131.690
20.05.2016;12.901;13.159;12.643;11.425;0.0000;0.0000;0.0000;11.425;13.159;114.250;131.590
21.05.2016;12.776;13.032;12.520;10.525;0.0000;0.0000;0.0000;10.525;13.032;105.250;130.320
22.05.2016;12.747;13.002;12.492;11.150;0.0000;0.0000;0.0000;11.150;13.002;111.500;130.020
23.05.2016;12.921;13.179;12.663;0.0000;0.0000;0.0000;0.0000;12.663;13.179;126.630;131.790
24.05.2016;12.899;13.157;12.641;0.0000;0.0000;0.0000;0.0000;12.641;13.157;126.410;131.570
25.05.2016;12.929;13.188;12.670;0.0000;0.0000;0.0000;0.0000;12.670;13.188;126.700;131.880
26.05.2016;13.234;13.499;12.969;0.0000;0.0000;0.0000;0.0000;12.969;13.499;129.690;134.990
27.05.2016;13.450;13.719;13.181;0.0000;0.0000;0.0000;0.0000;13.181;13.719;131.810;137.190
28.05.2016;13.654;13.927;13.381;0.0000;0.0000;0.0000;0.0000;13.381;13.927;133.810;139.270
29.05.2016;13.655;13.928;13.382;0.0000;0.0000;0.0000;0.0000;13.382;13.928;133.820;139.280
30.05.2016;13.675;13.949;13.402;0.0000;0.0000;0.0000;0.0000;13.402;13.949;134.020;139.490
31.05.2016;13.740;14.015;13.465;0.0000;0.0000;0.0000;0.0000;13.465;14.015;134.650;140.150
01.06.2016;14.085;14.367;13.803;0.0000;0.0000;0.0000;0.0000;13.803;14.367;138.030;143.670
02.06.2016;14.100;14.382;13.818;0.0000;14.950;0.0000;0.0000;13.818;14.950;138.180;149.500
03.06.2016;14.454;14.743;14.165;0.0000;0.0000;0.0000;0.0000;14.165;14.743;141.650;147.430
04.06.2016;14.212;14.496;13.928;0.0000;0.0000;0.0000;0.0000;13.928;14.496;139.280;144.960
05.06.2016;14.187;14.471;13.903;13.400;0.0000;0.0000;0.0000;13.400;14.471;134.000;144.710
06.06.2016;14.300;14.586;14.014;0.0000;0.0000;0.0000;0.0000;14.014;14.586;140.140;145.860
07.06.2016;14.486;14.776;14.196;0.0000;0.0000;0.0000;0.0000;14.196;14.776;141.960;147.760
08.06.2016;14.776;15.072;14.480;0.0000;16.200;0.0000;0.0000;14.480;16.200;144.800;162.000
09.06.2016;14.638;14.931;14.345;0.0000;14.950;0.0000;0.0000;14.345;14.950;143.450;149.500
10.06.2016;14.261;14.546;13.976;0.0000;0.0000;0.0000;0.0000;13.976;14.546;139.760;145.460
11.06.2016;14.029;14.310;13.748;0.0000;0.0000;0.0000;0.0000;13.748;14.310;137.480;143.100
12.06.2016;14.025;14.306;13.745;0.0000;0.0000;0.0000;0.0000;13.745;14.306;137.450;143.060
13.06.2016;14.011;14.291;13.731;0.0000;0.0000;0.0000;0.0000;13.731;14.291;137.310;142.910
14.06.2016;13.709;13.983;13.435;0.0000;0.0000;0.0000;0.0000;13.435;13.983;134.350;139.830
15.06.2016;13.817;14.093;13.541;0.0000;0.0000;0.0000;0.0000;13.541;14.093;135.410;140.930
16.06.2016;14.229;14.514;13.944;0.0000;0.0000;0.0000;0.0000;13.944;14.514;139.440;145.140
17.06.2016;14.064;14.345;13.783;0.0000;0.0000;0.0000;0.0000;13.783;14.345;137.830;143.450
18.06.2016;14.310;14.596;14.024;0.0000;0.0000;0.0000;0.0000;14.024;14.596;140.240;145.960
19.06.2016;14.306;14.592;14.020;0.0000;0.0000;0.0000;0.0000;14.020;14.592;140.200;145.920
20.06.2016;14.361;14.648;14.074;0.0000;0.0000;0.0000;0.0000;14.074;14.648;140.740;146.480
21.06.2016;14.849;15.146;14.552;14.625;0.0000;0.0000;0.0000;14.552;15.146;145.520;151.460
22.06.2016;14.767;15.062;14.472;13.975;0.0000;0.0000;0.0000;13.975;15.062;139.750;150.620
23.06.2016;15.174;15.477;14.871;0.0000;0.0000;0.0000;0.0000;14.871;15.477;148.710;154.770
24.06.2016;15.130;15.433;14.827;0.0000;0.0000;0.0000;0.0000;14.827;15.433;148.270;154.330
25.06.2016;14.764;15.059;14.469;0.0000;0.0000;0.0000;0.0000;14.469;15.059;144.690;150.590
26.06.2016;14.761;15.056;14.466;0.0000;0.0000;0.0000;0.0000;14.466;15.056;144.660;150.560
27.06.2016;14.683;14.977;14.389;10.150;0.0000;0.0000;0.0000;10.150;14.977;101.500;149.770
28.06.2016;14.497;14.787;14.207;0.0000;0.0000;0.0000;0.0000;14.207;14.787;142.070;147.870
29.06.2016;14.406;14.694;14.118;0.0000;14.900;0.0000;0.0000;14.118;14.900;141.180;149.000
30.06.2016;14.471;14.760;14.182;0.0000;0.0000;0.0000;0.0000;14.182;14.760;141.820;147.600
01.07.2016;14.329;14.616;14.042;0.0000;0.0000;0.0000;0.0000;14.042;14.616;140.420;146.160
02.07.2016;14.094;14.376;13.812;0.0000;0.0000;0.0000;0.0000;13.812;14.376;138.120;143.760
03.07.2016;14.099;14.381;13.817;0.0000;0.0000;0.0000;0.0000;13.817;14.381;138.170;143.810
04.07.2016;14.221;14.505;13.937;0.0000;0.0000;0.0000;0.0000;13.937;14.505;139.370;145.050
05.07.2016;14.474;14.763;14.185;13.350;0.0000;0.0000;0.0000;13.350;14.763;133.500;147.630
06.07.2016;14.341;14.628;14.054;0.0000;0.0000;0.0000;0.0000;14.054;14.628;140.540;146.280
07.07.2016;14.186;14.470;13.902;13.700;0.0000;0.0000;0.0000;13.700;14.470;137.000;144.700
08.07.2016;14.196;14.480;13.912;12.500;0.0000;0.0000;0.0000;12.500;14.480;125.000;144.800
09.07.2016;14.127;14.410;13.844;0.0000;0.0000;0.0000;0.0000;13.844;14.410;138.440;144.100
10.07.2016;14.102;14.384;13.820;0.0000;0.0000;0.0000;0.0000;13.820;14.384;138.200;143.840
11.07.2016;14.197;14.481;13.913;0.0000;0.0000;0.0000;0.0000;13.913;14.481;139.130;144.810
12.07.2016;14.052;14.333;13.771;12.000;0.0000;0.0000;0.0000;12.000;14.333;120.000;143.330
13.07.2016;14.169;14.452;13.886;11.900;0.0000;0.0000;0.0000;11.900;14.452;119.000;144.520
14.07.2016;14.371;14.658;14.084;13.700;0.0000;0.0000;0.0000;13.700;14.658;137.000;146.580
15.07.2016;14.387;14.675;14.099;0.0000;0.0000;0.0000;0.0000;14.099;14.675;140.990;146.750
16.07.2016;14.310;14.596;14.024;0.0000;0.0000;0.0000;0.0000;14.024;14.596;140.240;145.960
17.07.2016;14.282;14.568;13.996;0.0000;0.0000;0.0000;0.0000;13.996;14.568;139.960;145.680
18.07.2016;14.314;14.600;14.028;13.500;0.0000;0.0000;0.0000;13.500;14.600;135.000;146.000
19.07.2016;14.428;14.717;14.139;13.675;0.0000;0.0000;0.0000;13.675;14.717;136.750;147.170
20.07.2016;14.348;14.635;14.061;0.0000;0.0000;0.0000;0.0000;14.061;14.635;140.610;146.350
21.07.2016;14.650;14.943;14.357;0.0000;0.0000;0.0000;0.0000;14.357;14.943;143.570;149.430
22.07.2016;14.978;15.278;14.678;0.0000;0.0000;0.0000;0.0000;14.678;15.278;146.780;152.780
23.07.2016;14.803;15.099;14.507;0.0000;0.0000;0.0000;0.0000;14.507;15.099;145.070;150.990
24.07.2016;14.763;15.058;14.468;0.0000;0.0000;0.0000;0.0000;14.468;15.058;144.680;150.580
25.07.2016;14.831;15.128;14.534;0.0000;0.0000;0.0000;0.0000;14.534;15.128;145.340;151.280
26.07.2016;15.073;15.374;14.772;0.0000;0.0000;0.0000;0.0000;14.772;15.374;147.720;153.740
27.07.2016;14.653;14.946;14.360;12.350;0.0000;0.0000;0.0000;12.350;14.946;123.500;149.460
28.07.2016;14.569;14.860;14.278;0.0000;0.0000;0.0000;0.0000;14.278;14.860;142.780;148.600
29.07.2016;14.389;14.677;14.101;0.0000;0.0000;0.0000;0.0000;14.101;14.677;141.010;146.770
30.07.2016;14.109;14.391;13.827;0.0000;14.200;0.0000;0.0000;13.827;14.391;138.270;143.910
31.07.2016;14.100;14.382;13.818;0.0000;0.0000;0.0000;0.0000;13.818;14.382;138.180;143.820
01.08.2016;14.018;14.298;13.738;0.0000;0.0000;0.0000;0.0000;13.738;14.298;137.380;142.980
02.08.2016;13.972;14.251;13.693;;;;;13.693;14.251;136.930;142.510
03.08.2016;13.690;13.964;13.416;;;;;13.416;13.964;134.160;139.640
04.08.2016;13.505;13.775;13.235;13.050;;;;13.050;13.775;130.500;137.750
05.08.2016;13.567;13.838;13.296;;;;;13.296;13.838;132.960;138.380
06.08.2016;13.306;13.572;13.040;;;;;13.040;13.572;130.400;135.720
07.08.2016;13.264;13.529;12.999;;;;;12.999;13.529;129.990;135.290
08.08.2016;13.271;13.536;13.006;;;;;13.006;13.536;130.060;135.360
09.08.2016;13.016;13.276;12.756;11.000;;;;11.000;13.276;110.000;132.760
10.08.2016;12.980;13.240;12.720;12.000;;;;12.000;13.240;120.000;132.400
11.08.2016;12.964;13.223;12.705;11.425;;;;11.425;13.223;114.250;132.230
12.08.2016;12.668;12.921;12.415;;;;;12.415;12.921;124.150;129.210
13.08.2016;12.146;12.389;11.903;;;;;11.903;12.389;119.030;123.890
14.08.2016;12.085;12.327;11.843;;;;;11.843;12.327;118.430;123.270
15.08.2016;12.049;12.290;11.808;;;;;11.808;12.290;118.080;122.900
16.08.2016;11.408;11.636;11.180;10.200;;;;10.200;11.636;102.000;116.360
17.08.2016;11.844;12.081;11.607;;;;;11.607;12.081;116.070;120.810
18.08.2016;11.920;12.158;11.682;;;;;11.682;12.158;116.820;121.580
19.08.2016;11.905;12.143;11.667;;;;;11.667;12.143;116.670;121.430
20.08.2016;10.867;11.084;10.650;;;;;10.650;11.084;106.500;110.840
21.08.2016;10.900;11.118;10.682;;;;;10.682;11.118;106.820;111.180
22.08.2016;10.889;11.107;10.671;;;;;10.671;11.107;106.710;111.070
23.08.2016;11.366;11.593;11.139;;;;;11.139;11.593;111.390;115.930
24.08.2016;11.843;12.080;11.606;;;;;11.606;12.080;116.060;120.800
25.08.2016;11.568;11.799;11.337;;;;;11.337;11.799;113.370;117.990
26.08.2016;11.314;11.540;11.088;;;;;11.088;11.540;110.880;115.400
27.08.2016;11.391;11.619;11.163;;;;;11.163;11.619;111.630;116.190
28.08.2016;11.381;11.609;11.153;0.8550;;;;0.8550;11.609;85.500;116.090
29.08.2016;11.444;11.673;11.215;;;;;11.215;11.673;112.150;116.730
30.08.2016;11.695;11.929;11.461;;;;;11.461;11.929;114.610;119.290
31.08.2016;11.955;12.194;11.716;;;;;11.716;12.194;117.160;121.940
01.09.2016;11.831;12.068;11.594;10.550;0.0000;0.0000;0.0000;10.550;12.068;105.500;120.680
02.09.2016;12.015;12.255;11.775;0.7075;;;0.0000;0.7075;12.255;70.750;122.550
03.09.2016;12.250;12.495;12.005;11.250;;;;11.250;12.495;112.500;124.950
04.09.2016;12.201;12.445;11.957;0.9000;;;;0.9000;12.445;90.000;124.450
05.09.2016;12.561;12.812;12.310;11.250;;;;11.250;12.812;112.500;128.120
06.09.2016;12.448;12.697;12.199;11.000;;;0.0000;11.000;12.697;110.000;126.970
07.09.2016;12.134;12.377;11.891;10.700;;;;10.700;12.377;107.000;123.770
08.09.2016;11.742;11.977;11.507;;;;;11.507;11.977;115.070;119.770
09.09.2016;11.296;11.522;11.070;0.8525;;;;0.8525;11.522;85.250;115.220
10.09.2016;11.176;11.400;10.952;;;;;10.952;11.400;109.520;114.000
11.09.2016;11.155;11.378;10.932;;;;;10.932;11.378;109.320;113.780
12.09.2016;11.272;11.497;11.047;10.100;;;;10.100;11.497;101.000;114.970
13.09.2016;10.837;11.054;10.620;10.075;;;;10.075;11.054;100.750;110.540
14.09.2016;11.176;11.400;10.952;;;;;10.952;11.400;109.520;114.000
15.09.2016;11.316;11.542;11.090;;;;;11.090;11.542;110.900;115.420
16.09.2016;11.398;11.626;11.170;;12.000;;;11.170;12.000;111.700;120.000
17.09.2016;11.892;12.130;11.654;11.150;13.125;;0.0000;11.150;13.125;111.500;131.250
18.09.2016;11.820;12.056;11.584;;;;;11.584;12.056;115.840;120.560
19.09.2016;12.223;12.467;11.979;;13.600;;;11.979;13.600;119.790;136.000
20.09.2016;12.721;12.975;12.467;;;;;12.467;12.975;124.670;129.750
21.09.2016;12.899;13.157;12.641;;;;;12.641;13.157;126.410;131.570
22.09.2016;12.921;13.179;12.663;12.000;;;;12.000;13.179;120.000;131.790
23.09.2016;13.420;13.688;13.152;;;;;13.152;13.688;131.520;136.880
24.09.2016;13.136;13.399;12.873;10.000;13.675;;0.0000;10.000;13.675;100.000;136.750
25.09.2016;13.123;13.385;12.861;11.325;;;;11.325;13.385;113.250;133.850
26.09.2016;13.287;13.553;13.021;11.550;;;;11.550;13.553;115.500;135.530
27.09.2016;13.628;13.901;13.355;;14.350;;;13.355;14.350;133.550;143.500
28.09.2016;13.219;13.483;12.955;;;;;12.955;13.483;129.550;134.830
29.09.2016;13.299;13.565;13.033;;;;;13.033;13.565;130.330;135.650
30.09.2016;13.531;13.802;13.260;;;;;13.260;13.802;132.600;138.020
01.10.2016;12.940;13.199;12.681;11.025;13.850;0.0000;0.0000;11.025;13.850;110.250;138.500
02.10.2016;12.818;13.074;12.562;0.7000;13.975;0.0000;0.0000;0.7000;13.975;70.000;139.750
03.10.2016;12.776;13.032;12.520;10.000;;;;10.000;13.032;100.000;130.320
04.10.2016;13.321;13.587;13.055;10.150;;;;10.150;13.587;101.500;135.870
05.10.2016;13.889;14.167;13.611;13.050;16.300;0.0000;;13.050;16.300;130.500;163.000
06.10.2016;15.037;15.338;14.736;;17.025;;;14.736;17.025;147.360;170.250
07.10.2016;16.018;16.338;15.698;14.525;18.425;0.0000;;14.525;18.425;145.250;184.250
08.10.2016;15.652;15.965;15.339;;;;;15.339;15.965;153.390;159.650
09.10.2016;15.642;15.955;15.329;;;;;15.329;15.955;153.290;159.550
10.10.2016;16.028;16.349;15.707;;16.500;;;15.707;16.500;157.070;165.000
11.10.2016;15.514;15.824;15.204;;;;;15.204;15.824;152.040;158.240
12.10.2016;15.663;15.976;15.350;;16.354;0.0754;;15.350;16.354;153.500;163.540
13.10.2016;15.814;16.130;15.498;;16.629;0.0754;;15.498;16.629;154.980;166.290
14.10.2016;15.810;16.126;15.494;;16.754;0.0754;;15.494;16.754;154.940;167.540
15.10.2016;15.728;16.043;15.413;;17.000;;;15.413;17.000;154.130;170.000
16.10.2016;15.623;15.935;15.311;13.075;16.329;0.0754;;13.075;16.329;130.750;163.290
17.10.2016;15.868;16.185;15.551;;17.000;;;15.551;17.000;155.510;170.000
18.10.2016;16.266;16.591;15.941;;17.900;0.0000;;15.941;17.900;159.410;179.000
19.10.2016;16.846;17.183;16.509;;22.500;0.0000;;16.509;22.500;165.090;225.000
20.10.2016;17.087;17.429;16.745;;18.950;0.0000;;16.745;18.950;167.450;189.500
21.10.2016;17.096;17.438;16.754;;18.004;0.0754;;16.754;18.004;167.540;180.040
22.10.2016;16.691;17.025;16.357;;;;;16.357;17.025;163.570;170.250
23.10.2016;16.677;17.011;16.343;;17.879;0.0754;;16.343;17.879;163.430;178.790
24.10.2016;16.938;17.277;16.599;;18.500;;;16.599;18.500;165.990;185.000
25.10.2016;17.371;17.718;17.024;;18.454;0.0754;;17.024;18.454;170.240;184.540
26.10.2016;17.705;18.059;17.351;;18.600;;;17.351;18.600;173.510;186.000
27.10.2016;17.449;17.798;17.100;;18.300;;;17.100;18.300;171.000;183.000
28.10.2016;17.316;17.662;16.970;;;;;16.970;17.662;169.700;176.620
29.10.2016;16.700;17.034;16.366;;18.250;;;16.366;18.250;163.660;182.500
30.10.2016;16.948;17.287;16.609;;19.975;0.0000;;16.609;19.975;166.090;199.750
31.10.2016;17.334;17.681;16.987;;18.475;0.0000;;16.987;18.475;169.870;184.750
01.11.2016;17.125;17.468;16.783;;18.804;0.0754;;16.783;18.804;167.830;188.040
02.11.2016;18.117;18.479;17.755;;20.104;0.0754;;17.755;20.104;177.550;201.040
03.11.2016;18.768;19.143;18.393;;20.304;0.0754;;18.393;20.304;183.930;203.040
04.11.2016;18.918;19.296;18.540;;19.950;;;18.540;19.950;185.400;199.500
05.11.2016;18.047;18.408;17.686;;19.204;0.0754;;17.686;19.204;176.860;192.040
06.11.2016;18.028;18.389;17.667;;;;;17.667;18.389;176.670;183.890
07.11.2016;18.284;18.650;17.918;;;;;17.918;18.650;179.180;186.500
08.11.2016;18.174;18.537;17.811;;18.275;;;17.811;18.537;178.110;185.370
09.11.2016;17.435;17.784;17.086;;18.704;0.0754;;17.086;18.704;170.860;187.040
10.11.2016;17.818;18.174;17.462;0.0000;0.0000;0.0000;0.0000;17.462;18.174;174.620;181.740
11.11.2016;18.066;18.427;17.705;0.0000;0.0000;0.0000;0.0000;17.705;18.427;177.050;184.270
12.11.2016;18.019;18.379;17.659;0.0000;0.0000;0.0000;0.0000;17.659;18.379;176.590;183.790
13.11.2016;18.047;18.408;17.686;0.0000;0.0000;0.0000;0.0000;17.686;18.408;176.860;184.080
14.11.2016;18.207;18.571;17.843;0.0000;0.0000;0.0000;0.0000;17.843;18.571;178.430;185.710
15.11.2016;17.652;18.005;17.299;0.0000;0.0000;0.0000;0.0000;17.299;18.005;172.990;180.050
16.11.2016;17.557;17.908;17.206;0.0000;0.0000;0.0000;0.0000;17.206;17.908;172.060;179.080
17.11.2016;17.415;17.763;17.067;0.0000;0.0000;0.0000;0.0000;17.067;17.763;170.670;177.630
18.11.2016;17.083;17.425;16.741;0.0000;0.0000;0.0000;0.0000;16.741;17.425;167.410;174.250
19.11.2016;17.865;18.222;17.508;0.0000;18.950;0.0000;0.0000;17.508;18.950;175.080;189.500
20.11.2016;17.634;17.987;17.281;0.0000;18.879;0.0754;0.0000;17.281;18.879;172.810;188.790
21.11.2016;17.557;17.908;17.206;0.0000;18.550;0.0000;0.0000;17.206;18.550;172.060;185.500
22.11.2016;16.932;17.271;16.593;0.0000;0.0000;0.0000;0.0000;16.593;17.271;165.930;172.710
23.11.2016;17.444;17.793;17.095;0.0000;19.675;0.0000;0.0000;17.095;19.675;170.950;196.750
24.11.2016;17.670;18.023;17.317;0.0000;18.804;0.0754;0.0000;17.317;18.804;173.170;188.040
25.11.2016;17.867;18.224;17.510;0.0000;19.675;0.0000;0.0000;17.510;19.675;175.100;196.750
26.11.2016;17.837;18.194;17.480;0.0000;19.800;0.0000;0.0000;17.480;19.800;174.800;198.000
27.11.2016;17.678;18.032;17.324;0.0000;18.750;0.0000;0.0000;17.324;18.750;173.240;187.500
28.11.2016;17.711;18.065;17.357;0.0000;19.054;0.0754;0.0000;17.357;19.054;173.570;190.540
29.11.2016;17.936;18.295;17.577;0.0000;19.800;0.0000;0.0000;17.577;19.800;175.770;198.000
30.11.2016;18.049;18.410;17.688;0.0000;19.200;0.0000;0.0000;17.688;19.200;176.880;192.000
01.12.2016;17.870;18.227;17.513;0.0000;0.0000;0.0000;0.0000;17.513;18.227;175.130;182.270
02.12.2016;17.744;18.099;17.389;;;;;17.389;18.099;173.890;180.990
03.12.2016;17.872;18.229;17.515;;19.086;0.0986;;17.515;19.086;175.150;190.860
04.12.2016;17.700;18.054;17.346;;19.111;0.0986;;17.346;19.111;173.460;191.110
05.12.2016;17.899;18.257;17.541;;19.761;0.0986;;17.541;19.761;175.410;197.610
06.12.2016;17.290;17.636;16.944;;18.736;0.0986;;16.944;18.736;169.440;187.360
07.12.2016;16.556;16.887;16.225;14.100;18.261;0.0986;0.0000;14.100;18.261;141.000;182.610
08.12.2016;16.392;16.720;16.064;;;;;16.064;16.720;160.640;167.200
09.12.2016;16.268;16.593;15.943;;;;;15.943;16.593;159.430;165.930
10.12.2016;16.566;16.897;16.235;;;;;16.235;16.897;162.350;168.970
11.12.2016;16.597;16.929;16.265;;17.200;;;16.265;17.200;162.650;172.000
12.12.2016;16.880;17.218;16.542;;18.500;0.0000;;16.542;18.500;165.420;185.000
13.12.2016;17.128;17.471;16.785;;18.500;0.0000;;16.785;18.500;167.850;185.000
14.12.2016;17.228;17.599;16.909;;18.561;0.0986;;16.909;18.561;169.090;185.610
15.12.2016;17.367;17.714;17.020;;18.250;;;17.020;18.250;170.200;182.500
16.12.2016;17.500;17.850;17.150;;18.500;;;17.150;18.500;171.500;185.000
17.12.2016;17.786;18.142;17.430;;18.825;;;17.430;18.825;174.300;188.250
18.12.2016;17.479;17.829;17.129;;18.500;;;17.129;18.500;171.290;185.000
19.12.2016;17.452;17.801;17.103;;;;;17.103;17.801;171.030;178.010
20.12.2016;17.650;18.003;17.297;;18.986;0.0986;;17.297;18.986;172.970;189.860
21.12.2016;17.818;18.174;17.462;;18.836;0.0986;;17.462;18.836;174.620;188.360
22.12.2016;18.011;18.371;17.651;;19.100;0.0000;;17.651;19.100;176.510;191.000
23.12.2016;18.067;18.428;17.706;;19.350;;;17.706;19.350;177.060;193.500
24.12.2016;17.870;18.227;17.513;;;;;17.513;18.227;175.130;182.270
25.12.2016;17.704;18.058;17.350;;18.250;;;17.350;18.250;173.500;182.500
26.12.2016;17.946;18.305;17.587;;20.500;0.0000;;17.587;20.500;175.870;205.000
27.12.2016;18.288;18.654;17.922;;20.436;0.0986;;17.922;20.436;179.220;204.360
28.12.2016;18.330;18.697;17.963;;19.650;0.0000;;17.963;19.650;179.630;196.500
29.12.2016;18.763;19.138;18.388;;19.750;0.0000;;18.388;19.750;183.880;197.500
30.12.2016;19.330;19.717;18.943;;20.950;0.0000;;18.943;20.950;189.430;209.500
31.12.2016;19.521;19.911;19.131;;21.200;0.0000;;19.131;21.200;191.310;212.000
01.01.2017;19.338;19.725;18.951;0.0000;21.570;0.0970;0.0000;18.951;21.570;189.510;215.700
02.01.2017;19.502;19.892;19.112;;21.045;0.0970;;19.112;21.045;191.120;210.450
03.01.2017;19.499;19.889;19.109;;21.000;0.0000;;19.109;21.000;191.090;210.000
04.01.2017;18.914;19.292;18.536;;20.695;0.0970;;18.536;20.695;185.360;206.950
05.01.2017;18.765;19.140;18.390;;20.570;0.0970;;18.390;20.570;183.900;205.700
06.01.2017;19.106;19.488;18.724;;20.970;0.0970;;18.724;20.970;187.240;209.700
07.01.2017;18.784;19.160;18.408;;20.070;0.0970;;18.408;20.070;184.080;200.700
08.01.2017;18.598;18.970;18.226;;;;;18.226;18.970;182.260;189.700
